account_id,date_closed,deal_length,deal_value,id,is_closed,is_lost,is_won,lead_id,mrr,name,owner_id,stage
8,2020-03-22,7,3803.08,619,True,,True,319,543.3,deploy web-enabled partnerships,6,closed_won
4,2019-05-03,2,334.55,620,True,True,,5,167.28,brand bricks-and-clicks infrastructures,17,closed_lost
7,2020-01-07,2,12636.47,621,True,True,,498,6318.23,repurpose B2C experiences,17,closed_lost
5,,2,16547.97,622,False,,,921,8273.99,monetize visionary communities,22,qualified
1,,1,5465.19,623,False,,,231,5465.19,revolutionize back-end portals,19,solution_design
7,,10,9613.46,624,False,,,891,961.35,brand real-time systems,3,qualified
7,2020-02-23,7,14439.1,625,True,True,,19,2062.73,maximize next-generation initiatives,18,closed_lost
3,2020-03-02,9,20268.02,626,True,,True,238,2252.0,utilize bleeding-edge synergies,7,closed_won
1,,6,22663.68,627,False,,,399,3777.28,disintermediate robust action-items,1,solution_design
3,2019-04-02,8,7002.51,628,True,,True,828,875.31,mesh ubiquitous architectures,2,closed_won
7,,5,11270.44,629,False,,,89,2254.09,harness bleeding-edge synergies,16,discovery
9,,1,22703.07,630,False,,,934,22703.07,e-enable open-source deliverables,20,qualified
4,,8,16598.09,631,False,,,732,2074.76,evolve 24/365 technologies,9,discovery
1,2019-04-02,1,14502.23,632,True,,True,942,14502.23,embrace frictionless metrics,23,closed_won
4,2019-04-17,5,23923.14,633,True,,True,956,4784.63,harness customized channels,5,closed_won
4,2019-10-18,3,16005.49,634,True,True,,350,5335.16,monetize strategic platforms,14,closed_lost
3,2019-07-02,10,7832.86,635,True,True,,868,783.29,syndicate collaborative niches,17,closed_lost
5,,11,20783.22,636,False,,,186,1889.38,leverage mission-critical niches,19,qualified
3,2019-01-22,1,16257.1,637,True,True,,789,16257.1,syndicate compelling web-readiness,18,closed_lost
4,2019-07-07,5,10642.06,638,True,,True,854,2128.41,generate enterprise communities,13,closed_won
2,,4,12861.42,639,False,,,622,3215.36,extend scalable bandwidth,6,solution_design
9,,2,20955.68,640,False,,,371,10477.84,whiteboard end-to-end schemas,19,solution_design
8,2020-07-16,3,24831.76,641,True,True,,746,8277.25,empower user-centric markets,6,closed_lost
8,,8,9451.62,642,False,,,611,1181.45,evolve impactful metrics,3,solution_design
6,2020-05-03,1,9256.15,643,True,,True,337,9256.15,strategize 24/7 portals,16,closed_won
6,2020-01-12,3,14177.0,644,True,,True,32,4725.67,drive end-to-end initiatives,21,closed_won
3,,8,520.7,645,False,,,829,65.09,synergize cross-platform mindshare,6,discovery
2,2020-09-27,2,8154.49,646,True,,True,115,4077.24,matrix customized ROI,16,closed_won
1,2020-09-22,7,5327.28,647,True,True,,883,761.04,repurpose web-enabled supply-chains,11,closed_lost
7,,9,520.88,648,False,,,426,57.88,extend front-end communities,1,qualified
9,,4,5511.14,649,False,,,818,1377.79,generate proactive convergence,10,qualified
7,2019-11-23,8,9476.76,650,True,True,,580,1184.6,implement best-of-breed paradigms,10,closed_lost
4,2020-02-03,5,9383.3,651,True,True,,752,1876.66,facilitate granular info-mediaries,14,closed_lost
5,,11,22542.18,652,False,,,737,2049.29,engineer strategic channels,12,discovery
7,2020-10-10,7,7541.61,653,True,,True,114,1077.37,extend compelling initiatives,6,closed_won
5,,5,4142.93,654,False,,,26,828.59,empower bleeding-edge action-items,4,solution_design
3,2020-02-13,7,17034.78,655,True,True,,635,2433.54,reinvent holistic ROI,8,closed_lost
5,,3,8224.07,656,False,,,930,2741.36,enhance cross-platform partnerships,22,discovery
3,2020-09-06,9,16320.8,657,True,True,,872,1813.42,reinvent bleeding-edge action-items,15,closed_lost
4,2020-07-02,4,22393.78,658,True,True,,367,5598.44,orchestrate 24/7 applications,23,closed_lost
5,,11,22402.64,659,False,,,462,2036.6,incubate synergistic e-markets,7,solution_design
7,,9,3733.73,660,False,,,931,414.86,matrix wireless portals,8,qualified
5,2019-04-19,7,750.78,661,True,,True,333,107.25,benchmark distributed users,23,closed_won
6,,5,18012.44,662,False,,,96,3602.49,streamline proactive methodologies,7,solution_design
6,,4,15179.62,663,False,,,433,3794.91,incentivize e-business functionalities,1,discovery
8,,5,15450.31,664,False,,,919,3090.06,unleash efficient applications,12,qualified
9,,5,491.67,665,False,,,686,98.33,benchmark frictionless web-readiness,18,qualified
1,,10,19867.46,666,False,,,934,1986.75,transform seamless info-mediaries,16,discovery
1,,4,11511.34,667,False,,,840,2877.84,seize open-source models,11,solution_design
5,,11,16294.61,668,False,,,855,1481.33,expedite cutting-edge models,23,solution_design
7,,2,13605.18,669,False,,,931,6802.59,expedite end-to-end systems,7,solution_design
2,2019-03-06,6,7206.31,670,True,True,,447,1201.05,repurpose ubiquitous niches,10,closed_lost
9,2019-04-16,3,19975.95,671,True,,True,993,6658.65,maximize value-added experiences,9,closed_won
7,2019-03-27,2,621.1,672,True,,True,147,310.55,harness cross-media infrastructures,5,closed_won
8,2019-07-10,3,4767.83,673,True,True,,443,1589.28,disintermediate synergistic networks,5,closed_lost
9,,2,17110.14,674,False,,,662,8555.07,drive global vortals,7,discovery
6,2020-03-17,2,22096.65,675,True,,True,347,11048.33,exploit wireless methodologies,12,closed_won
6,,7,24311.58,676,False,,,189,3473.08,engineer mission-critical e-business,3,qualified
7,2020-05-13,8,24857.04,677,True,,True,862,3107.13,monetize value-added users,6,closed_won
2,,9,17960.92,678,False,,,587,1995.66,maximize efficient convergence,15,qualified
2,,10,19786.54,679,False,,,811,1978.65,unleash bricks-and-clicks models,8,discovery
5,,7,2581.33,680,False,,,742,368.76,generate seamless supply-chains,24,discovery
4,2020-06-21,6,17596.01,681,True,,True,120,2932.67,maximize real-time initiatives,5,closed_won
8,2019-05-07,6,589.11,682,True,True,,728,98.19,transition one-to-one mindshare,3,closed_lost
5,,6,22947.12,683,False,,,922,3824.52,reinvent proactive interfaces,12,discovery
2,,9,7471.91,684,False,,,986,830.21,productize customized e-business,13,solution_design
6,,6,1489.66,685,False,,,640,248.28,leverage open-source ROI,9,solution_design
3,,8,23204.93,686,False,,,732,2900.62,enhance bricks-and-clicks mindshare,2,discovery
7,2019-03-01,9,12548.74,687,True,,True,260,1394.3,benchmark sticky e-business,8,closed_won
3,2019-03-29,2,5615.51,688,True,True,,268,2807.76,mesh next-generation technologies,19,closed_lost
1,,3,7553.2,689,False,,,781,2517.73,engage frictionless e-tailers,17,qualified
9,2020-02-26,11,18131.31,690,True,,True,850,1648.3,matrix world-class communities,23,closed_won
8,2019-01-23,9,12764.86,691,True,,True,797,1418.32,morph proactive schemas,12,closed_won
9,,4,8593.82,692,False,,,349,2148.45,engineer cross-media relationships,20,solution_design
5,2020-01-20,1,16335.3,693,True,,True,711,16335.3,monetize intuitive synergies,18,closed_won
1,2019-04-28,4,792.45,694,True,True,,723,198.11,visualize sticky bandwidth,2,closed_lost
3,,3,18503.35,695,False,,,510,6167.78,benchmark plug-and-play e-services,4,discovery
8,2019-12-04,4,4266.92,696,True,,True,315,1066.73,expedite out-of-the-box convergence,23,closed_won
9,2020-08-23,6,9055.1,697,True,,True,797,1509.18,deliver clicks-and-mortar paradigms,9,closed_won
9,,5,9185.2,698,False,,,211,1837.04,scale bricks-and-clicks models,6,solution_design
3,,11,10887.84,699,False,,,256,989.8,facilitate world-class methodologies,13,qualified
3,2019-02-10,3,9261.73,700,True,True,,702,3087.24,facilitate e-business functionalities,19,closed_lost
6,2019-02-05,7,11089.94,701,True,,True,980,1584.28,visualize visionary e-markets,4,closed_won
4,2020-07-10,11,21636.71,702,True,True,,482,1966.97,strategize clicks-and-mortar web services,14,closed_lost
6,,3,22568.9,703,False,,,349,7522.97,implement real-time e-commerce,23,qualified
3,,8,2805.15,704,False,,,355,350.64,e-enable e-business e-markets,5,solution_design
3,,4,21567.2,705,False,,,809,5391.8,evolve dynamic architectures,3,qualified
3,2019-10-08,1,3757.69,706,True,,True,669,3757.69,harness sticky eyeballs,17,closed_won
2,,8,22708.47,707,False,,,627,2838.56,re-intermediate cutting-edge action-items,4,qualified
3,2020-06-12,8,13131.25,708,True,,True,569,1641.41,iterate frictionless convergence,17,closed_won
7,2020-08-30,4,19051.95,709,True,,True,347,4762.99,morph end-to-end users,9,closed_won
1,2019-09-30,11,13283.06,710,True,True,,413,1207.55,morph seamless functionalities,10,closed_lost
8,2019-04-17,1,24477.03,711,True,True,,301,24477.03,matrix e-business partnerships,15,closed_lost
9,,2,16567.3,712,False,,,984,8283.65,re-intermediate innovative metrics,22,solution_design
6,,10,21367.95,713,False,,,904,2136.8,utilize viral relationships,21,solution_design
7,2020-10-14,2,6619.71,714,True,,True,632,3309.86,envisioneer customized e-markets,18,closed_won
3,,11,9984.75,715,False,,,46,907.7,synthesize frictionless vortals,15,discovery
2,,7,13811.59,716,False,,,160,1973.08,harness ubiquitous channels,23,solution_design
3,2020-03-09,8,1577.55,717,True,True,,512,197.19,empower web-enabled synergies,21,closed_lost
5,,8,12523.65,718,False,,,944,1565.46,generate strategic deliverables,24,solution_design
3,2019-10-18,7,1063.33,719,True,True,,377,151.9,synthesize global methodologies,15,closed_lost
6,2020-03-07,4,5079.07,720,True,,True,765,1269.77,drive magnetic technologies,11,closed_won
5,2019-05-26,2,1022.86,721,True,,True,574,511.43,optimize strategic markets,17,closed_won
2,,11,16563.64,722,False,,,145,1505.79,enable front-end infrastructures,10,qualified
5,2019-04-19,3,10341.21,723,True,True,,876,3447.07,exploit user-centric supply-chains,15,closed_lost
4,,8,19974.6,724,False,,,728,2496.82,benchmark next-generation e-business,19,discovery
3,2019-10-16,5,2719.26,725,True,,True,770,543.85,extend cutting-edge mindshare,23,closed_won
2,,3,3260.17,726,False,,,389,1086.72,enable best-of-breed functionalities,4,qualified
7,,7,22235.55,727,False,,,560,3176.51,harness rich networks,11,solution_design
9,,4,17131.38,728,False,,,231,4282.85,scale dot-com mindshare,11,qualified
6,2020-03-17,5,13278.78,729,True,,True,239,2655.76,visualize end-to-end web services,7,closed_won
2,,10,18954.58,730,False,,,619,1895.46,transition cross-platform initiatives,8,solution_design
4,,1,13211.37,731,False,,,877,13211.37,morph dynamic bandwidth,19,discovery
6,,7,14312.73,732,False,,,553,2044.68,engage end-to-end paradigms,4,qualified
9,,9,21930.58,733,False,,,777,2436.73,leverage web-enabled platforms,12,qualified
1,,8,15820.31,734,False,,,427,1977.54,engage front-end e-services,2,qualified
2,2020-07-10,3,15578.12,735,True,,True,3,5192.71,transform out-of-the-box content,22,closed_won
8,,4,18337.1,736,False,,,778,4584.27,mesh end-to-end systems,4,discovery
3,,6,15696.82,737,False,,,994,2616.14,optimize clicks-and-mortar portals,13,solution_design
8,,4,20390.69,738,False,,,613,5097.67,innovate intuitive metrics,2,qualified
6,2020-09-28,7,22286.92,739,True,,True,409,3183.85,envisioneer best-of-breed relationships,11,closed_won
6,,5,24861.03,740,False,,,786,4972.21,morph frictionless web services,2,solution_design
3,2019-10-28,11,24066.76,741,True,True,,571,2187.89,target web-enabled info-mediaries,14,closed_lost
1,,10,1290.92,742,False,,,674,129.09,unleash cross-platform methodologies,17,discovery
5,,9,18853.23,743,False,,,814,2094.8,redefine customized e-markets,18,qualified
2,,7,6724.93,744,False,,,157,960.7,utilize proactive channels,7,solution_design
3,,7,23519.14,745,False,,,234,3359.88,iterate holistic e-tailers,7,solution_design
4,2020-08-31,10,23745.38,746,True,,True,697,2374.54,re-intermediate clicks-and-mortar content,9,closed_won
8,,6,9634.36,747,False,,,937,1605.73,architect dot-com technologies,12,qualified
8,2019-04-28,8,22118.53,748,True,,True,759,2764.82,aggregate distributed e-services,16,closed_won
6,,2,16525.79,749,False,,,297,8262.9,utilize end-to-end applications,15,discovery
1,2019-06-12,4,4763.21,750,True,True,,281,1190.8,maximize granular schemas,7,closed_lost
7,2020-01-30,7,733.52,751,True,,True,42,104.79,empower ubiquitous deliverables,23,closed_won
1,2019-08-06,8,14365.19,752,True,,True,315,1795.65,engineer front-end applications,6,closed_won
7,,7,601.61,753,False,,,53,85.94,exploit e-business mindshare,24,discovery
8,2019-03-05,7,11788.67,754,True,True,,489,1684.1,evolve B2C platforms,19,closed_lost
5,,10,5540.25,755,False,,,64,554.02,empower scalable portals,9,qualified
7,,3,15481.0,756,False,,,379,5160.33,brand scalable e-business,19,discovery
7,2020-01-31,1,410.64,757,True,,True,47,410.64,exploit world-class markets,13,closed_won
7,2019-08-15,6,22172.05,758,True,True,,90,3695.34,extend next-generation content,15,closed_lost
6,,9,1935.57,759,False,,,246,215.06,utilize dot-com e-commerce,1,solution_design
9,,7,16489.91,760,False,,,172,2355.7,grow intuitive technologies,5,solution_design
4,2020-05-30,6,14425.96,761,True,True,,566,2404.33,visualize revolutionary e-tailers,20,closed_lost
7,2019-04-14,7,7870.9,762,True,True,,745,1124.41,transition 24/7 methodologies,10,closed_lost
3,,9,20645.38,763,False,,,489,2293.93,drive rich web services,4,solution_design
6,,7,11626.15,764,False,,,335,1660.88,productize 24/7 methodologies,8,qualified
2,,11,21486.85,765,False,,,550,1953.35,utilize proactive communities,20,discovery
3,,3,19344.08,766,False,,,562,6448.03,reinvent dot-com solutions,23,discovery
7,,1,15094.72,767,False,,,113,15094.72,scale 24/7 platforms,24,solution_design
6,2019-12-09,6,15028.11,768,True,True,,279,2504.68,evolve integrated partnerships,20,closed_lost
1,,2,23571.94,769,False,,,327,11785.97,synthesize impactful e-services,2,discovery
8,2019-09-23,4,24672.56,770,True,,True,620,6168.14,empower best-of-breed content,18,closed_won
9,,8,19129.01,771,False,,,397,2391.13,incentivize intuitive eyeballs,1,solution_design
9,2019-09-17,6,12337.18,772,True,True,,71,2056.2,disintermediate rich architectures,22,closed_lost
2,2019-04-02,11,14843.71,773,True,True,,480,1349.43,disintermediate distributed partnerships,18,closed_lost
5,2019-07-07,10,9814.76,774,True,True,,153,981.48,incubate dot-com platforms,6,closed_lost
9,2019-08-23,4,13826.62,775,True,True,,777,3456.66,harness integrated experiences,17,closed_lost
8,2019-10-21,7,1548.85,776,True,True,,915,221.26,maximize end-to-end eyeballs,21,closed_lost
2,2019-03-11,10,5947.13,777,True,,True,460,594.71,deliver frictionless technologies,13,closed_won
9,2019-06-26,7,13971.23,778,True,,True,398,1995.89,innovate visionary networks,20,closed_won
6,2019-12-23,7,14568.12,779,True,True,,830,2081.16,incentivize transparent applications,24,closed_lost
2,2020-02-24,8,9883.79,780,True,,True,164,1235.47,seize e-business technologies,8,closed_won
6,,5,10487.93,781,False,,,676,2097.59,monetize end-to-end e-business,24,discovery
4,2019-03-28,5,18728.64,782,True,,True,992,3745.73,grow integrated portals,1,closed_won
8,,8,11421.13,783,False,,,134,1427.64,enhance turn-key markets,23,solution_design
3,2020-07-17,5,5892.24,784,True,True,,602,1178.45,seize cutting-edge communities,21,closed_lost
1,2020-01-08,1,1118.14,785,True,,True,838,1118.14,implement frictionless supply-chains,19,closed_won
1,2020-07-12,9,16364.65,786,True,True,,673,1818.29,cultivate revolutionary initiatives,21,closed_lost
6,,4,24389.13,787,False,,,659,6097.28,benchmark strategic markets,1,qualified
4,2019-10-03,6,22946.29,788,True,,True,954,3824.38,syndicate leading-edge vortals,17,closed_won
5,,3,17457.9,789,False,,,637,5819.3,enable transparent supply-chains,11,qualified
4,,8,4935.7,790,False,,,570,616.96,expedite 24/365 markets,2,qualified
9,,4,3300.23,791,False,,,62,825.06,benchmark world-class convergence,2,qualified
7,,3,23247.98,792,False,,,121,7749.33,productize magnetic convergence,14,solution_design
8,,5,22896.01,793,False,,,137,4579.2,cultivate frictionless convergence,3,discovery
8,2019-02-18,1,5528.71,794,True,,True,653,5528.71,evolve ubiquitous convergence,2,closed_won
9,2020-05-18,2,18452.8,795,True,,True,678,9226.4,synthesize sticky e-markets,13,closed_won
1,,9,9227.81,796,False,,,668,1025.31,integrate integrated action-items,17,qualified
3,2019-06-03,9,5615.58,797,True,,True,316,623.95,revolutionize distributed convergence,15,closed_won
2,,10,15016.04,798,False,,,251,1501.6,integrate user-centric solutions,17,solution_design
7,2020-09-14,2,15219.03,799,True,,True,843,7609.52,implement vertical action-items,19,closed_won
5,2019-12-24,1,23680.65,800,True,,True,416,23680.65,cultivate end-to-end vortals,12,closed_won
9,,5,17996.35,801,False,,,518,3599.27,synthesize integrated ROI,9,qualified
3,2019-08-01,8,5733.05,802,True,,True,549,716.63,enhance magnetic applications,22,closed_won
8,2019-05-24,9,18539.84,803,True,,True,535,2059.98,generate virtual systems,2,closed_won
8,,5,14489.8,804,False,,,648,2897.96,deploy proactive metrics,12,solution_design
5,2019-11-16,11,1517.81,805,True,True,,734,137.98,expedite efficient initiatives,19,closed_lost
7,2019-08-23,10,2868.57,806,True,True,,830,286.86,whiteboard intuitive applications,23,closed_lost
8,2020-08-04,1,1493.76,807,True,,True,511,1493.76,reinvent 24/7 systems,15,closed_won
6,2019-09-20,6,18554.44,808,True,,True,184,3092.41,harness cross-media e-markets,12,closed_won
4,2020-10-05,8,4796.1,809,True,True,,199,599.51,utilize front-end deliverables,2,closed_lost
2,,10,6883.78,810,False,,,680,688.38,revolutionize dynamic e-markets,19,discovery
1,,10,17212.91,811,False,,,700,1721.29,harness rich bandwidth,19,qualified
8,2019-09-14,9,3300.16,812,True,,True,973,366.68,facilitate dynamic metrics,9,closed_won
9,,3,23843.0,813,False,,,599,7947.67,innovate best-of-breed mindshare,9,discovery
2,2019-01-01,6,7896.47,814,True,,True,908,1316.08,scale collaborative e-business,12,closed_won
2,,3,2939.02,815,False,,,726,979.67,incubate holistic applications,3,solution_design
3,2019-05-12,2,24074.49,816,True,,True,642,12037.25,streamline dot-com interfaces,2,closed_won
5,,4,15114.97,817,False,,,659,3778.74,iterate efficient e-commerce,9,qualified
8,,4,20731.7,818,False,,,763,5182.93,facilitate next-generation mindshare,14,discovery
2,2020-09-28,1,18008.67,819,True,,True,981,18008.67,seize frictionless info-mediaries,13,closed_won
6,2019-01-12,4,284.62,820,True,,True,967,71.16,leverage next-generation content,15,closed_won
6,2020-03-30,9,7834.11,821,True,True,,866,870.46,synthesize virtual models,17,closed_lost
6,,8,12504.23,822,False,,,132,1563.03,engage plug-and-play functionalities,14,discovery
8,,3,18516.95,823,False,,,81,6172.32,whiteboard wireless deliverables,10,solution_design
2,,8,15259.09,824,False,,,909,1907.39,harness clicks-and-mortar initiatives,10,solution_design
5,2020-09-27,6,3766.39,825,True,,True,683,627.73,grow integrated e-tailers,14,closed_won
7,,11,16611.23,826,False,,,334,1510.11,re-contextualize value-added niches,2,discovery
1,,2,21621.4,827,False,,,229,10810.7,harness user-centric solutions,2,discovery
4,,9,960.99,828,False,,,308,106.78,orchestrate scalable bandwidth,9,discovery
9,2020-09-08,9,17096.23,829,True,,True,282,1899.58,evolve end-to-end functionalities,7,closed_won
7,2019-01-24,2,17901.66,830,True,,True,947,8950.83,re-contextualize strategic e-tailers,8,closed_won
8,2019-03-13,5,5991.13,831,True,,True,796,1198.23,transition value-added supply-chains,18,closed_won
2,,10,17310.91,832,False,,,94,1731.09,syndicate end-to-end bandwidth,14,solution_design
6,2020-05-08,11,12414.96,833,True,True,,409,1128.63,synergize customized paradigms,1,closed_lost
7,,8,23086.46,834,False,,,213,2885.81,empower clicks-and-mortar metrics,17,solution_design
1,,2,14235.82,835,False,,,754,7117.91,unleash one-to-one initiatives,6,discovery
2,,4,18012.18,836,False,,,151,4503.05,streamline seamless partnerships,24,qualified
6,,5,15356.82,837,False,,,57,3071.36,unleash user-centric supply-chains,10,solution_design
1,2019-01-15,8,14884.5,838,True,True,,708,1860.56,iterate compelling channels,1,closed_lost
5,,1,15979.81,839,False,,,470,15979.81,brand granular experiences,9,qualified
5,,1,24470.95,840,False,,,286,24470.95,aggregate dynamic infrastructures,14,discovery
7,,6,12079.82,841,False,,,427,2013.3,morph customized eyeballs,15,qualified
9,2019-06-19,5,23885.15,842,True,True,,270,4777.03,enhance transparent e-markets,8,closed_lost
7,,9,24630.36,843,False,,,830,2736.71,iterate bleeding-edge experiences,24,discovery
9,,6,7376.14,844,False,,,216,1229.36,enable impactful communities,2,discovery
7,2019-09-29,6,14078.51,845,True,True,,700,2346.42,optimize mission-critical schemas,22,closed_lost
9,,6,12048.44,846,False,,,360,2008.07,redefine viral technologies,3,qualified
4,,4,19844.79,847,False,,,33,4961.2,leverage back-end interfaces,4,qualified
3,,2,3491.37,848,False,,,225,1745.68,generate one-to-one functionalities,12,solution_design
7,2020-04-13,10,13080.61,849,True,,True,498,1308.06,morph robust action-items,6,closed_won
4,,6,13866.94,850,False,,,461,2311.16,redefine real-time models,1,qualified
1,2019-11-05,11,1888.36,851,True,True,,852,171.67,leverage robust interfaces,18,closed_lost
2,2019-03-07,10,7162.47,852,True,True,,425,716.25,seize killer web services,11,closed_lost
7,,3,2680.77,853,False,,,950,893.59,monetize 24/365 synergies,11,discovery
8,2020-04-30,11,19366.21,854,True,True,,919,1760.56,strategize best-of-breed markets,18,closed_lost
7,2020-07-28,7,7818.68,855,True,True,,32,1116.95,integrate integrated content,4,closed_lost
2,2020-07-12,4,11885.33,856,True,,True,484,2971.33,reinvent interactive synergies,13,closed_won
8,2019-04-14,9,18127.5,857,True,True,,248,2014.17,embrace world-class channels,14,closed_lost
2,,2,23069.1,858,False,,,868,11534.55,leverage interactive interfaces,1,solution_design
6,,2,8076.93,859,False,,,469,4038.47,drive killer ROI,21,discovery
4,2019-08-24,5,22312.16,860,True,True,,116,4462.43,unleash sticky partnerships,2,closed_lost
7,2020-06-02,1,18197.15,861,True,,True,48,18197.15,whiteboard front-end channels,1,closed_won
4,,9,8232.56,862,False,,,248,914.73,deploy innovative synergies,17,solution_design
7,,4,20823.03,863,False,,,449,5205.76,redefine end-to-end e-business,17,solution_design
3,2019-09-24,7,11350.73,864,True,,True,733,1621.53,facilitate bleeding-edge deliverables,1,closed_won
2,,2,16749.19,865,False,,,384,8374.59,leverage leading-edge networks,10,discovery
4,,2,1136.68,866,False,,,104,568.34,empower world-class synergies,10,qualified
6,2019-11-21,1,20544.11,867,True,,True,620,20544.11,exploit interactive e-services,16,closed_won
2,2020-04-07,1,14792.56,868,True,True,,296,14792.56,utilize distributed users,2,closed_lost
1,,6,12213.01,869,False,,,912,2035.5,transform end-to-end info-mediaries,10,discovery
4,,8,9610.28,870,False,,,318,1201.29,embrace virtual e-services,7,discovery
9,,9,6693.16,871,False,,,272,743.68,synthesize one-to-one initiatives,20,qualified
7,2020-02-25,9,268.5,872,True,True,,334,29.83,engage value-added applications,10,closed_lost
1,,4,6841.94,873,False,,,229,1710.48,unleash frictionless infrastructures,3,discovery
4,,3,6158.02,874,False,,,131,2052.67,seize scalable web-readiness,7,solution_design
2,2019-05-07,5,16898.8,875,True,,True,329,3379.76,integrate cross-platform models,20,closed_won
4,2019-10-02,7,24572.79,876,True,True,,703,3510.4,morph wireless architectures,9,closed_lost
9,,11,4924.14,877,False,,,239,447.65,re-contextualize scalable content,3,qualified
1,2019-09-09,8,15441.04,878,True,,True,432,1930.13,integrate interactive schemas,21,closed_won
5,,2,4874.92,879,False,,,227,2437.46,strategize bleeding-edge models,11,qualified
1,,11,13107.78,880,False,,,727,1191.62,leverage cross-platform markets,23,qualified
1,2019-05-07,4,16806.36,881,True,True,,545,4201.59,innovate out-of-the-box e-commerce,8,closed_lost
6,2020-06-28,5,20181.82,882,True,,True,627,4036.36,expedite granular convergence,1,closed_won
9,,4,21341.71,883,False,,,551,5335.43,matrix user-centric metrics,22,solution_design
2,2019-03-14,8,4120.3,884,True,True,,716,515.04,engage bricks-and-clicks vortals,3,closed_lost
5,2020-02-02,5,22321.53,885,True,True,,282,4464.31,target out-of-the-box functionalities,5,closed_lost
4,,5,12393.29,886,False,,,860,2478.66,e-enable next-generation e-tailers,23,discovery
5,2020-03-09,3,8461.48,887,True,True,,91,2820.49,target virtual partnerships,23,closed_lost
4,2020-04-19,4,14868.38,888,True,,True,74,3717.09,synthesize interactive supply-chains,17,closed_won
3,,10,4736.93,889,False,,,391,473.69,incubate revolutionary web-readiness,1,solution_design
4,,11,4454.56,890,False,,,438,404.96,architect world-class e-services,10,solution_design
7,2019-04-19,9,20337.43,891,True,,True,154,2259.71,monetize frictionless e-tailers,22,closed_won
6,,5,21817.27,892,False,,,719,4363.45,mesh next-generation initiatives,12,discovery
1,2020-03-30,3,21575.51,893,True,,True,287,7191.84,engineer efficient experiences,7,closed_won
3,2020-08-08,6,4118.04,894,True,True,,791,686.34,engineer end-to-end methodologies,20,closed_lost
3,,10,3382.34,895,False,,,489,338.23,deploy global systems,19,qualified
3,2019-03-11,11,5488.96,896,True,,True,690,499.0,enable magnetic supply-chains,22,closed_won
2,,11,2422.2,897,False,,,821,220.2,synergize robust markets,5,solution_design
7,,10,16843.74,898,False,,,317,1684.37,engineer open-source solutions,13,discovery
1,2019-05-10,9,11808.17,899,True,,True,747,1312.02,synthesize global web services,19,closed_won
8,,2,16410.0,900,False,,,461,8205.0,generate dynamic mindshare,23,qualified
7,,3,20529.2,901,False,,,516,6843.07,leverage plug-and-play infrastructures,1,discovery
9,,2,4947.03,902,False,,,941,2473.51,incubate turn-key ROI,3,qualified
9,,2,8942.96,903,False,,,75,4471.48,productize leading-edge action-items,17,qualified
6,2020-06-08,1,7954.24,904,True,,True,904,7954.24,brand e-business paradigms,3,closed_won
9,2019-11-21,11,14749.44,905,True,True,,770,1340.86,expedite visionary info-mediaries,2,closed_lost
6,,4,12551.8,906,False,,,790,3137.95,envisioneer 24/7 platforms,8,discovery
8,2020-07-27,11,18575.27,907,True,,True,598,1688.66,aggregate one-to-one initiatives,23,closed_won
6,2019-09-21,11,3750.07,908,True,True,,390,340.92,seize customized networks,3,closed_lost
2,2019-11-10,7,19386.71,909,True,True,,255,2769.53,drive bleeding-edge metrics,15,closed_lost
5,2019-04-25,7,24030.71,910,True,True,,258,3432.96,disintermediate user-centric ROI,1,closed_lost
5,2019-05-23,1,15205.3,911,True,True,,276,15205.3,strategize sticky metrics,15,closed_lost
8,2020-02-06,4,2542.56,912,True,,True,6,635.64,empower enterprise web services,14,closed_won
2,2019-09-17,2,7992.94,913,True,True,,657,3996.47,incentivize cutting-edge interfaces,9,closed_lost
8,2020-10-10,1,16162.44,914,True,True,,782,16162.44,re-intermediate open-source channels,6,closed_lost
1,,9,19886.16,915,False,,,930,2209.57,e-enable collaborative architectures,8,qualified
5,2020-05-29,3,14157.72,916,True,,True,324,4719.24,facilitate dot-com web services,24,closed_won
9,,9,376.75,917,False,,,39,41.86,benchmark turn-key portals,12,qualified
3,,5,8266.44,918,False,,,818,1653.29,embrace wireless e-business,4,qualified
4,2019-03-12,4,1.48,919,True,,True,214,0.37,leverage holistic channels,3,closed_won
5,2020-01-30,7,14614.58,920,True,,True,398,2087.8,iterate integrated schemas,20,closed_won
9,2020-03-21,5,15864.35,921,True,True,,568,3172.87,repurpose virtual interfaces,8,closed_lost
1,2019-09-04,1,19249.26,922,True,,True,245,19249.26,repurpose transparent architectures,23,closed_won
7,2020-06-25,3,12456.24,923,True,True,,344,4152.08,enable customized e-markets,4,closed_lost
5,,8,11215.94,924,False,,,622,1401.99,orchestrate holistic infrastructures,24,qualified
1,2019-01-02,3,24443.51,925,True,True,,694,8147.84,utilize front-end info-mediaries,15,closed_lost
6,2019-05-24,2,22081.05,926,True,True,,507,11040.52,deploy customized paradigms,6,closed_lost
2,2019-09-22,1,23383.05,927,True,,True,869,23383.05,evolve end-to-end schemas,9,closed_won
6,2019-11-12,8,12584.72,928,True,,True,337,1573.09,matrix wireless e-tailers,13,closed_won
2,2019-10-02,3,5453.04,929,True,True,,428,1817.68,enhance e-business convergence,10,closed_lost
7,,2,17266.54,930,False,,,699,8633.27,implement open-source users,14,discovery
5,,3,4145.68,931,False,,,360,1381.89,grow rich users,8,solution_design
